Rk,Player,Nation,Pos,Squad,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
483,Lennard Maloney,USA,"MF,DF",Heidenheim,25,5,4,320,3.6,0,0,0,0,0,0,2,0,0.3,0.3,0.0,0.3,2,13,2,0.00,0.00,0.00,0.00,0.00,0.07,0.01,0.09,0.07,0.09
484,Felix Mambimbi,SUI,"FW,MF",St. Gallen,24,5,2,172,1.9,2,0,2,2,0,0,1,0,0.6,0.6,0.0,0.6,6,4,9,1.05,0.00,1.05,1.05,1.05,0.31,0.00,0.31,0.31,0.31
485,Daniel Mancini,ARG,"FW,MF",Panathinaikos,28,7,2,185,2.1,0,0,0,0,0,0,0,0,0.6,0.6,0.7,1.3,4,3,23,0.00,0.00,0.00,0.00,0.00,0.28,0.34,0.62,0.28,0.62
486,Rolando Mandragora,ITA,MF,Fiorentina,27,11,11,961,10.7,5,2,7,4,1,1,2,0,3.5,2.7,1.5,4.2,6,47,21,0.47,0.19,0.66,0.37,0.56,0.34,0.14,0.48,0.26,0.40
487,Daniel Mandroiu,IRL,"FW,MF",Shamrock Rov,26,5,3,261,2.9,0,0,0,0,0,0,1,0,0.2,0.2,0.3,0.4,3,13,13,0.00,0.00,0.00,0.00,0.00,0.05,0.10,0.15,0.05,0.15
488,Filip Manojlović,SRB,GK,Borac Banja Luka,29,9,9,840,9.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
489,Manuel Manu,POR,MF,Vitória,23,6,5,465,5.2,1,1,2,1,0,0,3,0,0.5,0.5,0.8,1.3,4,36,4,0.19,0.19,0.39,0.19,0.39,0.09,0.15,0.24,0.09,0.24
490,Ricardo Manuel Silva,POR,GK,NK Celje,26,6,6,570,6.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
491,Gor Manvelyan,ARM,"MF,FW",FC Noah,23,5,2,181,2.0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.5,6,7,12,0.00,0.00,0.00,0.00,0.00,0.11,0.12,0.23,0.11,0.23
492,Stefan Marčetić,BIH,FW,Borac Banja Luka,18,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
493,Daniel Mareček,CZE,"DF,MF",Mladá Boleslav,26,5,3,226,2.5,0,0,0,0,0,0,1,0,0.5,0.5,0.1,0.6,4,4,8,0.00,0.00,0.00,0.00,0.00,0.21,0.04,0.26,0.21,0.26
494,Mateo Maric,BIH,MF,AC Omonia,27,7,7,600,6.7,0,0,0,0,0,0,3,0,0.2,0.2,0.1,0.3,7,43,2,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04
495,Antonio Marin,CRO,"FW,DF",Olimpija,24,4,0,110,1.2,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,5,4,11,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.12,0.12,0.12
496,Aleksandr Marochkin,KAZ,DF,Astana FK,34,4,3,271,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
497,Martim Marques,POR,DF,Lugano,21,5,3,259,2.9,1,0,1,1,0,0,0,0,0.7,0.7,0.2,0.9,5,10,13,0.35,0.00,0.35,0.35,0.35,0.27,0.07,0.33,0.27,0.33
498,Marquinhos,BRA,FW,APOEL,28,4,2,236,2.6,0,0,0,0,0,0,1,0,0.5,0.5,0.1,0.6,10,8,17,0.00,0.00,0.00,0.00,0.00,0.20,0.04,0.24,0.20,0.24
499,George Marsh,ENG,MF,Larne FC,26,1,1,79,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.00,0.06
500,Jordan Marshall,ENG,"MF,DF",The New Saints,28,2,0,60,0.7,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.11,0.11,0.11
501,Tommaso Martinelli,ITA,GK,Fiorentina,19,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
502,Lucas Martínez Quarta,ARG,"DF,MF",Fiorentina,29,5,5,434,4.8,2,0,2,2,0,0,2,0,0.7,0.7,0.2,1.0,10,31,0,0.41,0.00,0.41,0.41,0.41,0.15,0.05,0.20,0.15,0.20
503,Lukáš Mašek,CZE,FW,Mladá Boleslav,21,2,2,171,1.9,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,0,2,10,0.00,0.00,0.00,0.00,0.00,0.06,0.03,0.09,0.06,0.09
504,Giannis Masouras,GRE,"DF,MF",AC Omonia,28,5,2,124,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.4,0.4,1,6,15,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.26,0.00,0.26
505,Marek Matějovský,CZE,FW,Mladá Boleslav,43,2,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.66,0.66,0.00,0.66
506,Guilherme Matheus,BRA,DF,Petrocub,23,1,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
507,Aljoša Matko,SVN,"DF,FW",NK Celje,25,11,8,827,9.2,2,0,2,2,0,0,0,0,4.1,4.1,1.1,5.1,19,9,57,0.22,0.00,0.22,0.22,0.22,0.46,0.12,0.58,0.46,0.58
508,Alex Matthias Tamm,EST,FW,Olimpija,23,2,2,179,2.0,0,0,0,0,0,0,0,0,0.5,0.5,0.7,1.3,1,6,15,0.00,0.00,0.00,0.00,0.00,0.28,0.36,0.64,0.28,0.64
509,Magnus Mattsson,DEN,MF,FC Copenhagen,26,10,4,434,4.8,0,0,0,0,0,0,0,0,0.7,0.7,1.3,2.0,8,19,24,0.00,0.00,0.00,0.00,0.00,0.15,0.30,0.45,0.15,0.45
510,Philipp Max,GER,DF,Panathinaikos,31,2,1,80,0.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,3,7,5,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
511,Prestige Mboungou,CGO,"FW,MF",TSC Bačka Top,24,6,3,308,3.4,1,0,1,1,0,0,0,0,0.3,0.3,0.1,0.3,20,11,33,0.29,0.00,0.29,0.29,0.29,0.08,0.02,0.10,0.08,0.10
512,Aaron McEneff,IRL,MF,Shamrock Rov,29,4,4,352,3.9,0,0,0,0,0,0,1,0,0.7,0.7,0.3,1.0,5,13,22,0.00,0.00,0.00,0.00,0.00,0.19,0.09,0.28,0.19,0.28
513,Jordan McEneff,IRL,"MF,FW",Larne FC,24,6,3,304,3.4,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,3,6,14,0.00,0.00,0.00,0.00,0.00,0.01,0.05,0.06,0.01,0.06
514,Harrison McGahey,ENG,DF,The New Saints,29,2,2,180,2.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
515,Ed McGinty,IRL,GK,Shamrock Rov,25,2,2,210,2.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
516,Barrie McKay,SCO,"FW,MF",Hearts,30,3,1,97,1.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,3,7,7,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05
517,Conor McKendry,NIR,"FW,MF",Larne FC,26,4,0,49,0.5,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,3,1,2,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05
518,Declan McManus,SCO,FW,The New Saints,30,6,4,387,4.3,1,1,2,0,1,1,1,0,2.0,1.2,0.7,1.9,6,6,12,0.23,0.23,0.47,0.00,0.23,0.47,0.16,0.63,0.28,0.44
519,Bart Meijers,NED,DF,Borac Banja Luka,28,10,10,930,10.3,0,0,0,0,0,0,3,0,0.2,0.2,0.1,0.2,11,35,1,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.02,0.02,0.02
520,Birger Meling,NOR,DF,FC Copenhagen,30,4,3,280,3.1,0,0,0,0,0,0,1,0,0.1,0.1,0.8,0.9,9,16,17,0.00,0.00,0.00,0.00,0.00,0.05,0.28,0.33,0.05,0.33
521,João Mendes,POR,"MF,FW",Vitória,30,8,7,502,5.6,2,1,3,2,0,0,1,0,0.9,0.9,1.2,2.1,14,31,47,0.36,0.18,0.54,0.36,0.54,0.16,0.21,0.38,0.16,0.38
522,João Mendes,POR,DF,Vitória,25,7,6,567,6.3,0,1,1,0,0,0,3,0,0.1,0.1,0.8,0.9,13,23,32,0.00,0.16,0.16,0.00,0.16,0.01,0.13,0.14,0.01,0.14
523,Bryan Mendoza,ARG,DF,FC Noah,32,5,3,211,2.3,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,7,3,11,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.08,0.00,0.08
524,Nobel Mendy,FRA,DF,Betis,20,2,1,153,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,1,7,0,0.00,0.00,0.00,0.00,0.00,0.01,0.13,0.14,0.01,0.14
525,Pyry Mentu,FIN,"FW,MF",HJK,18,2,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
526,Kai Meriluoto,FIN,"MF,FW",HJK,22,4,0,30,0.3,1,0,1,1,0,0,0,0,0.9,0.9,0.0,0.9,0,0,1,3.00,0.00,3.00,3.00,3.00,2.73,0.00,2.73,2.73,2.73
527,Jordi Merlín,ECU,"MF,DF",Olimpija,26,3,0,25,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.2,3,0,1,0.00,0.00,0.00,0.00,0.00,0.41,0.18,0.59,0.41,0.59
528,Max Meyer,GER,MF,APOEL,29,3,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,4,9,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03
529,Shumaira Mheuka,ENG,FW,Chelsea,17,4,1,119,1.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,0,4,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.08,0.08,0.08
530,Senna Miangue,BEL,DF,Cercle Brugge,28,5,5,450,5.0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.3,1,16,1,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.07,0.04,0.07
531,Neofytos Michael,CYP,GK,Pafos FC,31,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
532,Dieu-Merci Michel,CAN,FW,Vitória,21,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
533,Armin Midzic,AUT,DF,LASK,19,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
534,Trafim Mielničenka,BLR,FW,Dinamo Minsk,18,4,1,136,1.5,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,4,2,10,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
535,Miki,ESP,"FW,MF",Jagiellonia,28,11,6,480,5.3,0,1,1,0,0,0,2,0,0.3,0.3,0.4,0.7,12,17,33,0.00,0.19,0.19,0.00,0.19,0.06,0.07,0.14,0.06,0.14
536,Aleksandar Miljković,SRB,DF,FC Noah,35,4,3,223,2.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,3,6,8,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.02,0.01,0.02
537,Ivan Milosavljević,SRB,"MF,FW",TSC Bačka Top,42,4,2,176,2.0,0,1,1,0,0,0,0,0,0.0,0.0,0.3,0.3,1,4,10,0.00,0.51,0.51,0.00,0.51,0.00,0.16,0.16,0.00,0.16
538,Jovan Milošević,SRB,FW,St. Gallen,19,1,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
539,Alan Minda,ECU,"MF,FW",Cercle Brugge,22,6,5,317,3.5,1,0,1,1,0,0,0,0,0.4,0.4,0.6,1.0,7,7,23,0.28,0.00,0.28,0.28,0.28,0.12,0.17,0.29,0.12,0.29
540,Stefan Mitrović,SRB,DF,Gent,35,5,5,450,5.0,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,1,21,0,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04
541,Filip Mladenović,SRB,DF,Panathinaikos,33,10,9,788,8.8,1,0,1,1,0,0,4,1,0.3,0.3,1.3,1.7,28,40,63,0.11,0.00,0.11,0.11,0.11,0.04,0.15,0.19,0.04,0.19
542,Liam Möller,FIN,"FW,MF",HJK,20,6,4,338,3.8,1,0,1,1,0,0,1,0,1.5,1.5,0.3,1.8,8,10,17,0.27,0.00,0.27,0.27,0.27,0.39,0.08,0.47,0.39,0.47
543,Matias Moreno,ARG,DF,Fiorentina,21,8,5,401,4.5,0,0,0,0,0,0,3,0,0.2,0.2,0.1,0.3,5,32,4,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.06,0.04,0.06
544,Ryoya Morishita,JPN,"FW,MF",Legia Warsaw,28,9,9,801,8.9,3,1,4,3,0,0,2,0,3.4,3.4,1.1,4.5,18,28,46,0.34,0.11,0.45,0.34,0.45,0.40,0.12,0.52,0.40,0.52
545,João Moutinho,POR,DF,Jagiellonia,27,9,9,810,9.0,0,1,1,0,0,0,1,0,0.1,0.1,0.7,0.8,12,29,18,0.00,0.11,0.11,0.00,0.11,0.02,0.07,0.09,0.02,0.09
546,Victor Mudrac,MDA,DF,Petrocub,31,5,5,450,5.0,1,0,1,0,1,1,0,0,1.0,0.2,0.0,0.2,1,11,2,0.20,0.00,0.20,0.00,0.00,0.20,0.00,0.20,0.04,0.04
547,Mykhailo Mudryk,UKR,"FW,MF",Chelsea,24,4,4,360,4.0,3,1,4,3,0,0,0,0,0.8,0.8,1.5,2.3,23,5,45,0.75,0.25,1.00,0.75,1.00,0.20,0.38,0.59,0.20,0.59
548,Ahmet Muhamedbegovic,AUT,DF,Olimpija,26,8,6,630,7.0,0,0,0,0,0,0,1,0,0.3,0.3,0.1,0.3,5,40,2,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05
549,Kevin Müller,GER,GK,Heidenheim,34,5,5,450,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
550,Sergei Muradyan,ARM,DF,FC Noah,20,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,14,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
551,Harrison Murray-Campbell,ENG,DF,Chelsea,18,1,0,32,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
552,Batyrkhan Mustafin,KAZ,FW,Astana FK,20,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
553,Mats Møller Dæhli,NOR,"MF,FW",Molde,30,8,7,582,6.5,1,0,1,1,0,0,1,0,0.5,0.5,0.3,0.7,15,27,32,0.15,0.00,0.15,0.15,0.15,0.07,0.04,0.12,0.07,0.12
554,Nenad N. Cvetković,SRB,DF,Rapid Wien,29,10,10,869,9.7,1,1,2,1,0,0,2,0,0.8,0.8,0.3,1.0,19,56,2,0.10,0.10,0.21,0.10,0.21,0.08,0.03,0.11,0.08,0.11
555,Moustapha Name,SEN,MF,Pafos FC,30,4,0,32,0.4,1,0,1,1,0,0,2,0,0.5,0.5,0.0,0.5,0,4,0,2.81,0.00,2.81,2.81,2.81,1.36,0.00,1.36,1.36,1.36
556,Manuel Nana Agyemang,GHA,"MF,DF",Petrocub,23,4,2,167,1.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,1,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
557,Natan,BRA,DF,Betis,24,14,13,1204,13.4,1,0,1,1,0,0,3,0,0.5,0.5,0.0,0.6,8,29,2,0.07,0.00,0.07,0.07,0.07,0.04,0.00,0.04,0.04,0.04
558,Léo Natel,BRA,"DF,FW",Pafos FC,28,3,0,31,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,1,3,9,0.00,0.00,0.00,0.00,0.00,0.00,0.75,0.75,0.00,0.75
559,Flávio Nazinho,POR,"DF,MF",Cercle Brugge,21,4,3,217,2.4,0,0,0,0,0,0,1,0,0.2,0.2,0.5,0.7,6,15,10,0.00,0.00,0.00,0.00,0.00,0.09,0.20,0.29,0.09,0.29
560,Dieumerci Ndongala,COD,"FW,MF",APOEL,33,5,4,331,3.7,0,0,0,0,0,0,1,0,0.1,0.1,0.4,0.5,9,9,28,0.00,0.00,0.00,0.00,0.00,0.02,0.10,0.13,0.02,0.13
561,Christopher Negele,GER,FW,Heidenheim,20,1,0,30,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.12,0.12,0.12
562,Klemen Nemanič,SVN,DF,NK Celje,28,11,10,874,9.7,1,0,1,1,0,0,3,0,0.2,0.2,0.0,0.2,9,46,3,0.10,0.00,0.10,0.10,0.10,0.02,0.00,0.02,0.02,0.02
563,Angelos Neophytou,CYP,FW,AC Omonia,20,1,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.9,0.9,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,5.36,5.36,0.00,5.36
564,Pedro Neto,POR,"FW,MF",Chelsea,25,5,4,281,3.1,1,0,1,1,0,0,0,0,0.3,0.3,1.5,1.8,14,7,30,0.32,0.00,0.32,0.32,0.32,0.10,0.49,0.59,0.10,0.59
565,Tokmac Nguen,NOR,FW,Djurgården,31,11,10,919,10.2,3,4,7,3,0,0,4,0,3.5,3.5,2.1,5.6,20,37,74,0.29,0.39,0.69,0.29,0.69,0.36,0.21,0.57,0.36,0.57
566,Aurélien Nguiamba,FRA,MF,Jagiellonia,26,4,2,197,2.2,0,0,0,0,0,0,3,0,0.0,0.0,0.1,0.1,0,9,0,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04
567,Julian Niehues,GER,MF,Heidenheim,24,2,2,136,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
568,Juanjo Nieto,ESP,DF,NK Celje,30,12,12,1049,11.7,3,0,3,3,0,0,2,0,1.5,1.5,1.1,2.6,21,48,31,0.26,0.00,0.26,0.26,0.26,0.13,0.09,0.23,0.13,0.23
569,Vsevolod Nihaev,MDA,"FW,MF",Petrocub,26,4,1,101,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,2,5,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.00,0.06
570,Thijmen Nijhuis,NED,GK,HJK,26,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
571,Boban Nikolov,MKD,MF,Borac Banja Luka,30,9,5,442,4.9,0,0,0,0,0,0,2,0,0.2,0.2,0.1,0.3,5,14,5,0.00,0.00,0.00,0.00,0.00,0.05,0.02,0.07,0.05,0.07
572,Malkolm Nilsson,SWE,GK,Djurgården,31,2,2,165,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
573,Christopher Nkunku,FRA,"FW,MF",Chelsea,27,9,7,633,7.0,5,3,8,3,2,3,0,0,5.9,3.6,1.0,4.6,17,30,46,0.71,0.43,1.14,0.43,0.85,0.85,0.14,0.99,0.51,0.65
574,Conan Noonan,IRL,"MF,FW",Shamrock Rov,22,2,0,39,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
575,Michael Noonan,IRL,FW,Shamrock Rov,16,2,2,201,2.2,1,0,1,1,0,0,0,0,0.4,0.4,0.0,0.4,4,0,9,0.45,0.00,0.45,0.45,0.45,0.21,0.00,0.21,0.21,0.21
576,Kristoffer Normann Hansen,NOR,"FW,MF",Jagiellonia,30,12,8,698,7.8,4,0,4,4,0,0,2,0,2.7,2.7,0.5,3.2,6,20,45,0.52,0.00,0.52,0.52,0.52,0.35,0.06,0.41,0.35,0.41
577,Jean-Pierre Nsame,CMR,FW,Legia Warsaw,32,2,0,60,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.6,0.6,1,2,4,0.00,0.00,0.00,0.00,0.00,0.00,0.88,0.88,0.00,0.88
578,Darragh Nugent,IRL,MF,Shamrock Rov,24,5,1,142,1.6,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,1,1,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.08,0.08,0.08
579,Erick Nunes,BRA,MF,Cercle Brugge,21,2,0,68,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,2,2,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05
581,Gary O'Neill,IRL,MF,Shamrock Rov,30,7,5,429,4.8,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,2,13,5,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03
582,Paul O'Neill,NIR,FW,Larne FC,25,2,2,143,1.6,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,1,2,8,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.10,0.10,0.10
583,Daniel O'Shaughnessy,FIN,DF,HJK,30,6,6,528,5.9,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,4,35,1,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
584,Cory O'Sullivan,IRL,DF,Shamrock Rov,19,2,1,157,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,6,4,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04
586,Yutaro Oda,JPN,MF,Hearts,23,1,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
587,Sandi Ogrinec,SVN,MF,Borac Banja Luka,26,10,10,896,10.0,2,0,2,2,0,0,1,0,1.0,1.0,0.2,1.2,9,26,30,0.20,0.00,0.20,0.20,0.20,0.11,0.02,0.13,0.11,0.13
588,Joseph Okoro,NGA,MF,Dinamo Minsk,24,4,0,69,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04
589,Chima Okoroji,NGA,DF,St. Gallen,28,5,5,405,4.5,0,2,2,0,0,0,0,0,0.1,0.1,0.4,0.5,10,17,13,0.00,0.44,0.44,0.00,0.44,0.02,0.08,0.10,0.02,0.10
590,Kazeem Olaigbe,BEL,"FW,MF",Cercle Brugge,22,5,2,246,2.7,3,0,3,3,0,0,0,0,0.8,0.8,1.0,1.9,8,7,19,1.10,0.00,1.10,1.10,1.10,0.31,0.38,0.68,0.31,0.68
591,Nélson Oliveira,POR,FW,Vitória,33,7,5,381,4.2,1,0,1,1,0,0,1,0,1.2,1.2,0.3,1.5,7,12,21,0.24,0.00,0.24,0.24,0.24,0.28,0.06,0.35,0.28,0.35
592,German Onugkha,RUS,FW,FC Copenhagen,28,2,1,65,0.7,0,0,0,0,0,0,1,0,0.4,0.4,0.0,0.4,1,0,4,0.00,0.00,0.00,0.00,0.00,0.52,0.00,0.52,0.52,0.52
593,Jerome Opoku,GHA,DF,Başakşehir,26,6,6,540,6.0,0,0,0,0,0,0,2,0,0.1,0.1,0.4,0.4,11,23,4,0.00,0.00,0.00,0.00,0.00,0.01,0.06,0.07,0.01,0.07
594,Mislav Oršić,CRO,"MF,FW",Pafos FC,32,4,0,68,0.8,1,0,1,1,0,0,0,0,0.5,0.5,0.0,0.5,4,6,7,1.32,0.00,1.32,1.32,1.32,0.61,0.00,0.61,0.61,0.61
595,Ángel Ortíz,ESP,DF,Betis,20,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
596,Barnes Osei,GHA,MF,Astana FK,30,5,2,253,2.8,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,0,11,1,0.00,0.00,0.00,0.00,0.00,0.03,0.05,0.07,0.03,0.07
597,Moritz Oswald,AUT,"DF,MF",Rapid Wien,23,5,3,305,3.4,0,0,0,0,0,0,0,0,0.4,0.4,0.5,0.9,13,13,15,0.00,0.00,0.00,0.00,0.00,0.12,0.14,0.26,0.12,0.26
598,Kader Ouattara,BFA,MF,Cercle Brugge,19,1,1,58,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,3,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.00,0.07
599,Imran Oulad Omar,NED,"MF,FW",FC Noah,27,6,5,404,4.5,0,0,0,0,0,0,0,0,0.5,0.5,0.6,1.0,8,25,14,0.00,0.00,0.00,0.00,0.00,0.10,0.13,0.23,0.10,0.23
600,Azzedine Ounahi,MAR,MF,Panathinaikos,25,9,6,554,6.2,0,1,1,0,0,0,1,0,0.5,0.5,0.8,1.4,19,54,30,0.00,0.16,0.16,0.00,0.16,0.09,0.13,0.22,0.09,0.22
601,Max Oyedele,POL,MF,Legia Warsaw,20,5,4,344,3.8,0,1,1,0,0,0,1,0,0.1,0.1,0.3,0.4,4,12,3,0.00,0.26,0.26,0.00,0.26,0.02,0.08,0.11,0.02,0.11
602,Daniel Oyegoke,ENG,DF,Hearts,22,5,2,247,2.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,8,12,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
