Rk,Player,Nation,Pos,Squad,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
233,David Doudera,CZE,"DF,MF",Slavia Prague,26,5,5,397,4.4,0,0,0,0,0,0,3,0,0.9,0.9,0.4,1.3,17,27,22,0.00,0.00,0.00,0.00,0.00,0.21,0.09,0.30,0.21,0.30
234,Artem Dovbyk,UKR,FW,Roma,27,11,8,636,7.1,2,1,3,1,1,1,1,0,2.5,1.8,1.0,2.8,5,2,34,0.28,0.14,0.42,0.14,0.28,0.35,0.14,0.49,0.25,0.39
235,Kieran Dowell,ENG,MF,Rangers,26,1,0,45,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.18,0.00,0.18,0.18,0.18
236,Radu Drăgușin,ROU,DF,Tottenham,22,7,6,477,5.3,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0,12,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
237,Tim Drexler,GER,DF,Hoffenheim,19,3,0,47,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
238,Anders Dreyer,DEN,"FW,MF",Anderlecht,26,5,3,315,3.5,1,2,3,1,0,0,0,0,1.1,1.1,0.4,1.5,5,17,36,0.29,0.57,0.86,0.29,0.86,0.32,0.11,0.43,0.32,0.43
239,Kwadwo Duah,SUI,FW,Ludogorets,27,6,4,353,3.9,1,0,1,1,0,0,0,0,0.9,0.9,0.1,1.0,6,6,12,0.25,0.00,0.25,0.25,0.25,0.24,0.02,0.26,0.24,0.26
240,Deroy Duarte,CPV,MF,Ludogorets,25,7,3,299,3.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,2,7,2,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02
241,Vladyslav Dubinchak,UKR,"DF,MF",Dynamo Kyiv,26,4,4,286,3.2,0,0,0,0,0,0,2,1,0.1,0.1,0.0,0.1,11,16,21,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03
242,Sem van Duijn,NED,FW,AZ Alkmaar,20,2,0,11,0.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
243,Maxime Dupé,FRA,GK,Nice,31,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
244,Rafiu Durosinmi,NGA,"FW,MF",Viktoria Plzeň,21,4,3,235,2.6,2,2,4,2,0,0,1,0,1.2,1.2,0.6,1.7,4,5,17,0.77,0.77,1.53,0.77,1.53,0.46,0.21,0.67,0.46,0.67
245,Sampson Dweh Jr.,LBR,DF,Viktoria Plzeň,22,11,11,969,10.8,0,0,0,0,0,0,5,1,0.6,0.6,0.5,1.1,3,30,6,0.00,0.00,0.00,0.00,0.00,0.06,0.04,0.10,0.06,0.10
246,Paulo Dybala,ARG,"MF,FW",Roma,30,11,9,608,6.8,2,1,3,2,0,0,2,0,2.6,2.6,1.9,4.6,19,36,53,0.30,0.15,0.44,0.30,0.44,0.39,0.28,0.68,0.39,0.68
247,Edin Džeko,BIH,FW,Fenerbahçe,38,12,6,655,7.3,3,3,6,3,0,0,2,0,2.8,2.8,2.5,5.3,9,23,61,0.41,0.41,0.82,0.41,0.82,0.41,0.36,0.77,0.41,0.77
248,Malcolm Edjouma,FRA,MF,FCSB,27,11,6,534,5.9,0,0,0,0,0,0,2,0,0.4,0.4,0.5,0.9,6,19,9,0.00,0.00,0.00,0.00,0.00,0.07,0.08,0.14,0.07,0.14
249,Samuel Edozie,ENG,FW,Anderlecht,21,5,2,218,2.4,1,0,1,1,0,0,0,0,0.6,0.6,0.1,0.8,14,4,34,0.41,0.00,0.41,0.41,0.41,0.26,0.06,0.32,0.26,0.32
250,Oliver Edvardsen,NOR,"FW,DF",Ajax,25,4,3,252,2.8,0,1,1,0,0,0,0,0,0.9,0.9,0.7,1.6,7,3,21,0.00,0.36,0.36,0.00,0.36,0.34,0.24,0.58,0.34,0.58
251,Carel Eiting,NED,MF,Twente,26,1,0,30,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
252,Hugo Ekitike,FRA,FW,Eint Frankfurt,22,12,9,809,9.0,4,3,7,4,0,0,2,0,3.0,3.0,2.6,5.6,21,20,67,0.44,0.33,0.78,0.44,0.78,0.34,0.29,0.62,0.34,0.62
253,Aritz Elustondo,ESP,DF,Real Sociedad,30,10,7,614,6.8,0,1,1,0,0,0,1,0,0.7,0.7,0.3,1.0,7,27,5,0.00,0.15,0.15,0.00,0.15,0.11,0.04,0.14,0.11,0.14
254,Youssef En-Nesyri,MAR,FW,Fenerbahçe,27,12,10,860,9.6,6,0,6,6,0,1,1,0,6.7,5.9,0.2,6.1,5,11,51,0.63,0.00,0.63,0.63,0.63,0.70,0.03,0.72,0.62,0.64
255,Nunzio Engwanda,BEL,DF,Anderlecht,16,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
256,Luis Enrique Palma,HON,FW,Olympiacos,24,2,1,85,0.9,0,0,0,0,0,0,0,0,0.1,0.1,0.4,0.5,1,6,10,0.00,0.00,0.00,0.00,0.00,0.08,0.46,0.54,0.08,0.54
257,Christian Eriksen,DEN,MF,Manchester Utd,32,9,5,464,5.2,2,2,4,2,0,0,0,0,0.4,0.4,1.4,1.9,6,22,14,0.39,0.39,0.78,0.39,0.78,0.09,0.29,0.38,0.09,0.38
258,Luca Erlein,GER,MF,Hoffenheim,17,1,0,13,0.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
259,Runar Espejord,NOR,FW,Bodø/Glimt,28,3,0,19,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.31,0.00,0.31,0.31,0.31
260,Stephen Eustáquio,CAN,"MF,DF",Porto,27,8,8,628,7.0,1,1,2,1,0,0,0,1,0.3,0.3,0.4,0.7,4,37,17,0.14,0.14,0.29,0.14,0.29,0.04,0.05,0.10,0.04,0.10
261,Jonny Evans,NIR,DF,Manchester Utd,36,2,1,103,1.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,3,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
262,Håkon Evjen,NOR,MF,Bodø/Glimt,24,15,15,1279,14.2,3,0,3,3,0,0,3,0,1.7,1.7,1.1,2.9,24,44,52,0.21,0.00,0.21,0.21,0.21,0.13,0.08,0.21,0.13,0.21
263,Andri Fannar Baldursson,ISL,MF,Elfsborg,22,3,2,194,2.2,0,1,1,0,0,0,1,0,0.0,0.0,0.3,0.3,1,11,4,0.00,0.46,0.46,0.00,0.46,0.00,0.15,0.15,0.00,0.15
264,Ohis Felix Uduokhai,GER,DF,Beşiktaş,26,7,7,585,6.5,0,0,0,0,0,0,1,0,0.2,0.0,0.1,0.1,1,19,0,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.04,0.00,0.02
265,Bruno Fernandes,POR,MF,Manchester Utd,29,14,14,1280,14.2,7,4,11,3,4,4,3,1,6.9,3.7,4.1,7.8,37,138,76,0.49,0.28,0.77,0.21,0.49,0.50,0.29,0.79,0.27,0.56
266,Gedson Fernandes,POR,MF,Beşiktaş,25,8,8,705,7.8,2,0,2,2,0,0,1,0,1.4,1.4,0.5,1.9,21,25,18,0.26,0.00,0.26,0.26,0.26,0.18,0.07,0.25,0.18,0.25
267,Martim Fernandes,POR,DF,Porto,18,5,3,312,3.5,0,0,0,0,0,0,0,0,0.0,0.0,0.7,0.7,8,14,21,0.00,0.00,0.00,0.00,0.00,0.00,0.21,0.21,0.00,0.21
268,Roger Fernandes,GNB,"DF,FW",Braga,18,8,6,521,5.8,1,0,1,1,0,0,1,0,0.5,0.5,0.4,0.9,25,27,55,0.17,0.00,0.17,0.17,0.17,0.08,0.08,0.16,0.08,0.16
269,Roberto Férnandez,ESP,FW,Braga,22,6,3,312,3.5,0,1,1,0,0,0,1,0,1.6,1.6,0.6,2.2,7,3,22,0.00,0.29,0.29,0.00,0.29,0.51,0.18,0.68,0.51,0.68
270,João Ferreira,POR,DF,Braga,23,7,6,529,5.9,0,0,0,0,0,0,1,0,0.3,0.3,0.9,1.2,5,23,6,0.00,0.00,0.00,0.00,0.00,0.06,0.15,0.21,0.06,0.21
271,Daniel Fila,CZE,"FW,DF",Slavia Prague,21,4,1,116,1.3,0,0,0,0,0,0,0,0,0.6,0.6,0.0,0.6,5,0,8,0.00,0.00,0.00,0.00,0.00,0.45,0.00,0.45,0.45,0.45
272,Kian Fitz-Jim,NED,MF,Ajax,21,10,8,677,7.5,3,0,3,3,0,0,2,0,2.1,2.1,1.4,3.6,21,31,26,0.40,0.00,0.40,0.40,0.40,0.30,0.20,0.50,0.30,0.50
273,Malick Fofana,BEL,"FW,MF",Lyon,19,10,5,514,5.7,6,1,7,6,0,0,1,0,2.2,2.2,0.7,2.9,45,12,62,1.05,0.18,1.23,1.05,1.23,0.40,0.13,0.53,0.40,0.53
274,Thomas Foket,BEL,"DF,MF",Anderlecht,29,7,5,396,4.4,0,0,0,0,0,0,2,0,0.1,0.1,0.6,0.7,5,12,19,0.00,0.00,0.00,0.00,0.00,0.03,0.14,0.17,0.03,0.17
275,Fraser Forster,ENG,GK,Tottenham,36,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
276,André Franco,POR,"DF,MF",Porto,26,2,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,0,4,1,0.00,0.00,0.00,0.00,0.00,0.00,0.95,0.95,0.00,0.95
277,Robbie Fraser,SCO,FW,Rangers,21,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
278,Fred,BRA,MF,Fenerbahçe,31,10,10,914,10.2,0,0,0,0,0,0,5,0,0.2,0.2,0.6,0.8,13,72,23,0.00,0.00,0.00,0.00,0.00,0.02,0.06,0.09,0.02,0.09
279,Per Frick,SWE,"FW,MF",Elfsborg,32,4,0,36,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
280,Mohammed Fuseini,GHA,"FW,DF",Union SG,22,8,6,508,5.6,1,0,1,1,0,0,0,0,2.8,2.8,0.9,3.7,14,8,51,0.18,0.00,0.18,0.18,0.18,0.52,0.17,0.69,0.52,0.69
281,Anton Gaaei,DEN,DF,Ajax,21,10,4,507,5.6,0,0,0,0,0,0,2,0,0.2,0.2,0.4,0.5,13,31,25,0.00,0.00,0.00,0.00,0.00,0.03,0.07,0.10,0.03,0.10
282,Adam Gabriel,CZE,DF,Midtjylland,23,3,2,170,1.9,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,6,9,9,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.09,0.09,0.09
283,Iñigo Ruiz de Galarreta,ESP,MF,Athletic Club,30,13,12,883,9.8,0,0,0,0,0,0,2,0,0.2,0.2,0.5,0.7,10,59,16,0.00,0.00,0.00,0.00,0.00,0.02,0.05,0.07,0.02,0.07
284,Galeno,BRA,"FW,DF",Porto,26,8,6,586,6.5,1,1,2,0,1,1,0,0,1.4,0.6,0.6,1.3,33,20,52,0.15,0.15,0.31,0.00,0.15,0.22,0.10,0.32,0.10,0.20
285,Dani García,ESP,MF,Olympiacos,34,6,5,403,4.5,0,1,1,0,0,0,2,0,0.1,0.1,1.1,1.1,0,27,3,0.00,0.22,0.22,0.00,0.22,0.01,0.24,0.25,0.01,0.25
286,Alejandro Garnacho,ARG,"MF,FW",Manchester Utd,20,15,10,971,10.8,1,4,5,1,0,0,2,0,5.0,5.0,2.7,7.7,63,22,139,0.09,0.37,0.46,0.09,0.46,0.46,0.25,0.71,0.46,0.71
287,Stefan Gartenmann,SUI,DF,Ferencváros,27,10,9,811,9.0,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.4,1,31,5,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04
288,Dennis Geiger,GER,"MF,FW",Hoffenheim,26,3,1,131,1.5,0,1,1,0,0,0,2,0,0.0,0.0,0.1,0.1,3,12,5,0.00,0.69,0.69,0.00,0.69,0.00,0.07,0.07,0.00,0.07
289,Valentin Gendrey,FRA,DF,Hoffenheim,24,5,5,391,4.3,1,1,2,1,0,0,0,0,0.3,0.3,1.1,1.4,9,12,33,0.23,0.23,0.46,0.23,0.46,0.07,0.26,0.32,0.07,0.32
290,Ismaël Gharbi,ESP,"MF,FW",Braga,20,7,3,326,3.6,0,0,0,0,0,0,1,0,0.3,0.3,0.5,0.8,11,13,24,0.00,0.00,0.00,0.00,0.00,0.08,0.13,0.22,0.08,0.22
291,Andrei Gheorghiță,ROU,"FW,MF",FCSB,22,4,0,147,1.6,1,0,1,1,0,0,1,0,0.4,0.4,0.1,0.5,5,5,11,0.61,0.00,0.61,0.61,0.61,0.26,0.05,0.32,0.26,0.32
292,Samuel Gigot,FRA,DF,Lazio,30,6,6,501,5.6,0,0,0,0,0,0,3,1,0.2,0.2,0.1,0.3,5,19,5,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.06,0.04,0.06
293,Filip Gigov,BUL,FW,Ludogorets,17,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
294,Mario Gila,ESP,"DF,MF",Lazio,23,10,5,529,5.9,1,0,1,1,0,0,1,0,0.5,0.5,0.7,1.2,3,23,2,0.17,0.00,0.17,0.17,0.17,0.09,0.13,0.22,0.09,0.22
295,Mika Godts,BEL,"FW,MF",Ajax,19,11,8,588,6.5,3,2,5,3,0,0,0,0,2.2,2.2,0.7,2.9,22,14,47,0.46,0.31,0.77,0.46,0.77,0.35,0.12,0.47,0.35,0.47
296,Wouter Goes,NED,DF,AZ Alkmaar,20,9,8,719,8.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,10,29,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
297,William Gomes,BRA,DF,Porto,18,1,0,9,0.1,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,3,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.78,0.78,0.00,0.78
298,Sergio Gómez,ESP,"MF,DF",Real Sociedad,23,6,2,275,3.1,1,0,1,1,0,0,0,0,0.4,0.4,0.4,0.8,4,14,9,0.33,0.00,0.33,0.33,0.33,0.14,0.13,0.27,0.14,0.27
299,Unai Gómez,ESP,"MF,FW",Athletic Club,21,13,5,466,5.2,1,1,2,1,0,0,1,0,0.8,0.8,0.9,1.7,9,8,27,0.19,0.19,0.39,0.19,0.39,0.15,0.17,0.33,0.15,0.33
300,Victor Gomez,ESP,DF,Braga,24,6,3,312,3.5,0,1,1,0,0,0,0,0,0.2,0.2,0.7,0.9,12,28,34,0.00,0.29,0.29,0.00,0.29,0.07,0.20,0.27,0.07,0.27
301,Nicolás González,ESP,MF,Porto,22,7,6,563,6.3,1,2,3,1,0,0,3,0,0.6,0.6,0.5,1.1,6,36,14,0.16,0.32,0.48,0.16,0.48,0.10,0.08,0.18,0.10,0.18
302,Urko González,ESP,MF,Real Sociedad,23,1,1,77,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,0,6,1,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.33,0.00,0.33
303,Jean Gorby,FRA,MF,Braga,22,7,3,341,3.8,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,20,1,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02
304,Andoni Gorosabel,ESP,DF,Athletic Club,27,9,6,471,5.2,0,0,0,0,0,0,2,0,0.3,0.3,0.5,0.8,8,28,25,0.00,0.00,0.00,0.00,0.00,0.06,0.09,0.15,0.06,0.15
305,Jay Gorter,NED,GK,Ajax,24,1,0,67,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
306,Keisuke Goto,JPN,"FW,MF",Anderlecht,19,2,0,26,0.3,1,0,1,1,0,0,0,0,0.1,0.1,0.1,0.2,1,0,0,3.46,0.00,3.46,3.46,3.46,0.48,0.28,0.75,0.48,0.75
307,Mario Götze,GER,"MF,FW",Eint Frankfurt,32,8,8,548,6.1,2,1,3,2,0,0,0,0,0.9,0.9,0.4,1.2,4,27,29,0.33,0.16,0.49,0.33,0.49,0.14,0.06,0.20,0.14,0.20
308,Archie Gray,ENG,DF,Tottenham,18,11,9,841,9.3,0,0,0,0,0,0,0,0,0.0,0.0,0.6,0.6,11,31,10,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.00,0.06
309,Florian Grillitsch,AUT,"MF,DF",Hoffenheim,28,4,4,304,3.4,0,0,0,0,0,0,1,0,0.0,0.0,0.3,0.3,2,23,2,0.00,0.00,0.00,0.00,0.00,0.01,0.08,0.09,0.01,0.09
310,Dávid Gróf,HUN,GK,Ferencváros,35,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
311,Denny Gropper,ISR,"DF,MF",Ludogorets,25,6,2,212,2.4,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,4,5,11,0.00,0.00,0.00,0.00,0.00,0.04,0.10,0.14,0.04,0.14
312,Zsombor Gruber,HUN,FW,Ferencváros,19,2,1,80,0.9,0,1,1,0,0,0,1,0,0.1,0.1,0.5,0.6,2,2,7,0.00,1.13,1.13,0.00,1.13,0.11,0.57,0.67,0.11,0.67
313,Marko Grujić,SRB,MF,Porto,28,2,1,81,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,6,0,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02
314,Daníel Gudjohnsen,ISL,MF,Malmö,18,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
315,Mattéo Guendouzi,FRA,MF,Lazio,25,9,8,753,8.4,0,2,2,0,0,0,1,0,0.2,0.2,0.9,1.1,29,78,21,0.00,0.24,0.24,0.00,0.24,0.02,0.12,0.13,0.02,0.13
316,Eduardo Guerrero,PAN,FW,Dynamo Kyiv,24,7,2,220,2.4,0,0,0,0,0,0,0,0,0.4,0.4,0.1,0.5,1,3,8,0.00,0.00,0.00,0.00,0.00,0.16,0.03,0.19,0.16,0.19
317,Evann Guessand,CIV,"FW,MF",Nice,23,7,3,337,3.7,1,0,1,1,0,1,1,0,2.2,1.4,0.4,1.7,9,7,20,0.27,0.00,0.27,0.27,0.27,0.58,0.09,0.67,0.37,0.46
318,Rafik Guitane,FRA,FW,Braga,25,1,1,45,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,3,2,3,0.00,0.00,0.00,0.00,0.00,0.12,0.40,0.51,0.12,0.51
319,Deniz Gül,TUR,"FW,MF",Porto,20,6,0,91,1.0,1,0,1,1,0,0,1,0,0.9,0.9,0.0,0.9,2,1,3,0.99,0.00,0.99,0.99,0.99,0.90,0.00,0.90,0.90,0.90
320,Jostein Gundersen,NOR,DF,Bodø/Glimt,28,14,13,1222,13.6,0,1,1,0,0,0,2,0,0.7,0.7,0.8,1.5,23,53,2,0.00,0.07,0.07,0.00,0.07,0.05,0.06,0.11,0.05,0.11
321,Mert Günok,TUR,GK,Beşiktaş,35,5,5,450,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
322,Gorka Guruzeta,ESP,FW,Athletic Club,27,12,7,671,7.5,1,2,3,1,0,0,0,0,2.0,2.0,1.2,3.3,2,12,33,0.13,0.27,0.40,0.13,0.40,0.27,0.17,0.44,0.27,0.44
323,Günay Güvenç,nan,GK,Galatasaray,33,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
324,Anouar Ait El Hadj,BEL,MF,Union SG,22,7,2,311,3.5,0,1,1,0,0,0,0,0,0.3,0.3,1.3,1.7,8,27,29,0.00,0.29,0.29,0.00,0.29,0.11,0.42,0.53,0.11,0.53
325,El Hadji Diouf,SEN,"DF,MF",Slavia Prague,19,8,6,598,6.6,0,1,1,0,0,0,2,0,1.0,1.0,1.5,2.5,22,45,56,0.00,0.15,0.15,0.00,0.15,0.15,0.23,0.38,0.15,0.38
326,Ianis Hagi,ROU,"MF,FW",Rangers,25,4,2,185,2.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,4,3,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
327,Nikita Haikin,RUS,GK,Bodø/Glimt,29,16,16,1500,16.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
328,Jorrel Hato,NED,DF,Ajax,18,11,10,881,9.8,0,0,0,0,0,0,4,0,0.6,0.6,0.3,0.9,12,31,12,0.00,0.00,0.00,0.00,0.00,0.07,0.03,0.10,0.07,0.10
329,Milan Havel,CZE,"DF,FW",Viktoria Plzeň,29,9,6,538,6.0,2,1,3,2,0,0,2,0,0.9,0.9,0.4,1.3,7,6,13,0.33,0.17,0.50,0.33,0.50,0.15,0.07,0.22,0.15,0.22
330,Thorgan Hazard,BEL,"MF,FW",Anderlecht,31,4,2,191,2.1,0,1,1,0,0,0,0,0,0.1,0.1,0.6,0.6,5,15,19,0.00,0.47,0.47,0.00,0.47,0.03,0.27,0.29,0.03,0.29
331,Ayden Heaven,ENG,DF,Manchester Utd,17,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
332,Simon Hedlund,SWE,"MF,DF",Elfsborg,31,8,8,720,8.0,1,2,3,1,0,0,2,0,0.1,0.1,0.8,1.0,6,14,24,0.12,0.25,0.37,0.12,0.37,0.02,0.10,0.12,0.02,0.12
333,Lukáš Hejda,CZE,DF,Viktoria Plzeň,34,1,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
334,Mustafa Hekimoğlu,TUR,"FW,MF",Beşiktaş,17,5,1,84,0.9,0,0,0,0,0,0,2,0,0.8,0.8,0.0,0.8,2,1,3,0.00,0.00,0.00,0.00,0.00,0.85,0.02,0.87,0.85,0.87
335,Andreas Helmersen,NOR,FW,Bodø/Glimt,26,12,1,255,2.8,1,0,1,1,0,0,3,1,1.1,1.1,0.9,2.0,4,6,16,0.35,0.00,0.35,0.35,0.35,0.44,0.36,0.81,0.44,0.81
336,Jordan Henderson,ENG,MF,Ajax,34,9,7,665,7.4,0,1,1,0,0,0,3,0,0.1,0.1,0.8,0.9,8,54,4,0.00,0.14,0.14,0.00,0.14,0.02,0.11,0.13,0.02,0.13
337,Gustav Henriksson,SWE,DF,Elfsborg,26,4,4,355,3.9,1,0,1,1,0,0,0,0,0.2,0.2,0.0,0.2,0,3,0,0.25,0.00,0.25,0.25,0.25,0.05,0.00,0.05,0.05,0.05
338,Mario Hermoso,ESP,DF,Roma,29,4,3,287,3.2,1,0,1,1,0,0,0,0,0.6,0.6,0.0,0.6,3,27,4,0.31,0.00,0.31,0.31,0.31,0.19,0.00,0.19,0.19,0.19
339,Ander Herrera,ESP,"MF,FW",Athletic Club,34,5,0,95,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,3,1,0.00,0.00,0.00,0.00,0.00,0.02,0.07,0.09,0.02,0.09
340,Son Heung-min,KOR,"FW,MF",Tottenham,32,10,9,669,7.4,3,1,4,2,1,1,0,0,2.6,1.8,1.5,3.3,36,34,95,0.40,0.13,0.54,0.27,0.40,0.35,0.20,0.55,0.24,0.45
341,Lucas Hey,DEN,DF,Anderlecht,21,2,2,155,1.7,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,4,0,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06
342,Santiago Hezze,ARG,MF,Olympiacos,22,9,8,703,7.8,1,0,1,1,0,0,3,0,0.4,0.4,0.4,0.8,4,51,10,0.13,0.00,0.13,0.13,0.13,0.05,0.05,0.10,0.05,0.10
343,Mees Hilgers,IDN,DF,Twente,23,7,7,592,6.6,0,0,0,0,0,0,2,0,0.2,0.2,0.2,0.4,6,15,2,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.06,0.03,0.06
344,Adam Hložek,CZE,"FW,MF",Hoffenheim,22,8,7,521,5.8,3,0,3,3,0,0,1,0,2.7,2.7,0.1,2.8,12,14,21,0.52,0.00,0.52,0.52,0.52,0.47,0.01,0.48,0.47,0.48
345,Tomáš Holeš,CZE,DF,Slavia Prague,31,7,6,562,6.2,0,0,0,0,0,0,1,0,0.4,0.4,0.5,0.9,6,41,7,0.00,0.00,0.00,0.00,0.00,0.07,0.09,0.15,0.07,0.15
346,Sebastian Holmén,SWE,DF,Elfsborg,32,7,7,625,6.9,0,0,0,0,0,0,0,1,0.3,0.3,0.0,0.3,2,12,0,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04
347,Emil Holten,DEN,"FW,MF",Elfsborg,27,6,0,64,0.7,1,0,1,1,0,0,0,0,0.4,0.4,0.0,0.5,0,2,4,1.41,0.00,1.41,1.41,1.41,0.61,0.05,0.66,0.61,0.66
348,Lukáš Horníček,CZE,GK,Braga,22,4,3,291,3.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
349,André Horta,POR,MF,Olympiacos,27,1,1,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,5,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
350,André Horta,POR,MF,Braga,27,5,2,245,2.7,0,0,0,0,0,0,0,0,0.1,0.1,0.9,1.0,9,27,5,0.00,0.00,0.00,0.00,0.00,0.05,0.33,0.37,0.05,0.37
351,Ricardo Horta,POR,MF,Braga,29,8,8,674,7.5,1,1,2,1,0,0,2,0,2.4,2.4,0.7,3.1,10,37,36,0.13,0.13,0.27,0.13,0.27,0.32,0.09,0.41,0.32,0.41
